,GHI,DNI,DHI,Temperature,Humidity,Pressure,WindSpeed,WindDirection,SolarElevation
2020-03-05 03:00:00,319.45443659909904,498.2731259733076,77.21709389870543,9.989901472972972,69.2710700563063,907.925945382883,3.4352572837837836,204.5106123423423,-12.77031170635831
2020-03-05 04:00:00,322.74778130630625,503.40996232354786,78.01314641312507,10.056860855855856,69.07892668918919,907.9807781531533,3.4049048468468466,204.56241693693693,0.09659553735218768
2020-03-05 05:00:00,326.04112601351346,508.54679867378815,78.80919892754473,10.12382023873874,68.88678332207206,908.0356109234236,3.3745524099099096,204.6142215315315,11.841113308012707
2020-03-05 06:00:00,329.3344707207207,513.6836350240285,79.60525144196437,10.190779621621623,68.69463995495495,908.0904436936938,3.3441999729729726,204.6660261261261,23.424579261707365
2020-03-05 07:00:00,332.6278154279279,518.8204713742688,80.40130395638401,10.257739004504504,68.50249658783783,908.1452764639641,3.3138475360360355,204.7178307207207,34.008203008812565
2020-03-05 08:00:00,335.9211601351351,523.9573077245091,81.19735647080365,10.324698387387388,68.31035322072071,908.2001092342344,3.283495099099099,204.7696353153153,42.780311242643876
2020-03-05 09:00:00,339.2145048423423,529.0941440747494,81.9934089852233,10.391657770270271,68.11820985360359,908.2549420045046,3.253142662162162,204.82143990990988,48.49903353112079
2020-03-05 10:00:00,342.5078495495495,534.2309804249896,82.78946149964294,10.458617153153154,67.92606648648648,908.309774774775,3.222790225225225,204.8732445045045,49.80121276294012
2020-03-05 11:00:00,345.80119425675673,539.3678167752299,83.58551401406258,10.525576536036036,67.73392311936936,908.3646075450453,3.192437788288288,204.92504909909908,46.28409160799528
2020-03-05 12:00:00,349.09453896396394,544.5046531254702,84.38156652848222,10.59253591891892,67.54177975225224,908.4194403153155,3.162085351351351,204.97685369369367,38.95107344324259
2020-03-05 13:00:00,352.38788367117115,549.6414894757104,85.17761904290187,10.659495301801803,67.34963638513513,908.4742730855858,3.131732914414414,205.02865828828828,29.20346967277515
2020-03-05 14:00:00,355.68122837837836,554.7783258259507,85.97367155732151,10.726454684684684,67.15749301801802,908.5291058558561,3.1013804774774774,205.08046288288287,18.075480790604544
2020-03-05 15:00:00,358.9745730855855,559.915162176191,86.76972407174115,10.793414067567568,66.96534965090089,908.5839386261263,3.0710280405405403,205.13226747747746,6.241484023301865
2020-03-05 16:00:00,362.26791779279273,565.0519985264312,87.5657765861608,10.860373450450451,66.77320628378378,908.6387713963966,3.0406756036036033,205.18407207207204,-6.168127920780136
2020-03-05 17:00:00,365.56126249999994,570.1888348766715,88.36182910058045,10.927332833333335,66.58106291666667,908.6936041666668,3.0103231666666663,205.23587666666666,-18.54047326725143
2020-03-05 18:00:00,368.85460720720715,575.3256712269118,89.1578816150001,10.994292216216216,66.38891954954954,908.7484369369371,2.9799707297297293,205.28768126126124,-30.706321200839653
2020-03-05 19:00:00,372.14795191441436,580.4625075771521,89.95393412941974,11.0612515990991,66.19677618243243,908.8032697072074,2.9496182927927923,205.33948585585583,-42.24416053024926
2020-03-05 20:00:00,375.4412966216216,585.5993439273924,90.74998664383938,11.128210981981983,66.0046328153153,908.8581024774776,2.9192658558558557,205.39129045045044,-52.36378965954202
2020-03-05 21:00:00,378.7346413288288,590.7361802776327,91.54603915825902,11.195170364864865,65.81248944819819,908.9129352477479,2.8889134189189187,205.44309504504503,-59.46391151801381
2020-03-05 22:00:00,382.027986036036,595.873016627873,92.34209167267866,11.262129747747748,65.62034608108107,908.9677680180182,2.8585609819819817,205.4948996396396,-61.13545846205909
2020-03-05 23:00:00,385.3213307432432,601.0098529781133,93.1381441870983,11.329089130630631,65.42820271396396,909.0226007882884,2.8282085450450447,205.54670423423423,-56.539617684304645
2020-03-06 00:00:00,388.6146754504504,606.1466893283535,93.93419670151795,11.396048513513515,65.23605934684684,909.0774335585587,2.7978561081081077,205.5985088288288,-47.70034834676964
2020-03-06 01:00:00,391.90802015765763,611.2835256785938,94.73024921593759,11.463007896396396,65.04391597972972,909.132266328829,2.7675036711711707,205.6503134234234,-36.748497259133
2020-03-06 02:00:00,395.20136486486484,616.4203620288341,95.52630173035723,11.52996727927928,64.8517726126126,909.1870990990992,2.737151234234234,205.70211801801798,-24.82780182986456
2020-03-06 03:00:00,398.49470957207205,621.5571983790744,96.32235424477688,11.596926662162163,64.6596292454955,909.2419318693695,2.706798797297297,205.7539226126126,-12.506506785808314
2020-03-06 04:00:00,401.7880542792792,626.6940347293147,97.11840675919652,11.663886045045047,64.46748587837837,909.2967646396398,2.67644636036036,205.80572720720718,0.325773964600953
2020-03-06 05:00:00,405.0813989864864,631.830871079555,97.91445927361617,11.730845427927928,64.27534251126126,909.35159740991,2.646093923423423,205.85753180180177,12.118083910530038
2020-03-06 06:00:00,408.37474369369363,636.9677074297953,98.71051178803582,11.797804810810812,64.08319914414413,909.4064301801803,2.615741486486486,205.90933639639638,23.7235159651669
2020-03-06 07:00:00,411.66808840090084,642.1045437800356,99.50656430245546,11.864764193693695,63.89105577702702,909.4612629504506,2.585389049549549,205.96114099099097,34.337267575134206
