datetime,GHI,DNI,DHI,Temperature,Humidity,Pressure,WindSpeed,WindDir_sin,WindDir_cos,SolarElevation,AirMass,GHI_clearsky,kt,hour_sin,hour_cos,doy_sin,doy_cos
2019-03-04 13:00:00,15.170285266666667,0.2283207248642853,12.81439060394493,9.821236666666666,63.866145,909.1975052931429,6.8372953333333335,-0.37898485914930025,-0.9254028725563721,23.400839072302016,2.2465601702094515,365.1578782814863,0.04154445561481895,-0.2588190451025208,-0.9659258262890683,0.8837203473619977,0.4680153284438345
2019-03-04 15:00:00,0.0375517438333333,0.000102862551354,0.0047794139664473,8.0271455,67.99727333333334,910.3364,5.283895666666667,-0.1425272992288765,-0.9897908713331934,-0.2095437988206641,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.8837203473619977,0.4680153284438345
2019-03-04 16:00:00,0.0,0.0,0.0,8.459789500000001,61.83888,910.6751,4.465100333333334,-0.019052897402628364,-0.9998184770749963,-12.553840222743355,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.8837203473619977,0.4680153284438345
2019-03-04 17:00:00,0.0,0.0,0.0,8.055795,68.83724333333333,910.862635955056,6.1304688333333335,-0.18080524695236463,-0.9835189183104178,-24.86592078448229,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.8837203473619977,0.4680153284438345
2019-03-04 18:00:00,0.0,0.0,0.0,7.657155333333334,75.89355166666668,910.98215,5.751655,-0.21973042403442658,-0.9755606289481198,-36.80865781649246,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.8837203473619977,0.4680153284438345
2019-03-04 19:00:00,0.0,0.0,0.0,7.158288499999999,79.23866166666667,910.8589833333332,4.771405166666667,-0.13871622728016872,-0.9903321706827243,-47.81674335796832,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.8837203473619977,0.4680153284438345
2019-03-04 20:00:00,0.0,0.0,0.0,6.730146,77.43469499999999,910.6522333333334,4.748458333333334,-0.2904823085506692,-0.9568803626468012,-56.74738146544869,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.8837203473619977,0.4680153284438345
2019-03-04 21:00:00,0.0,0.0,0.0,7.0495995,78.07139166666666,910.5359,4.920971333333333,-0.0941352458270689,-0.9955594183639053,-61.48222564359829,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.8837203473619977,0.4680153284438345
2019-03-04 22:00:00,0.0,0.0,0.0,6.6759555,73.25489666666667,910.2832166666668,3.4031781666666663,-0.05294161730533562,-0.9985976092286099,-60.00959646097807,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0.8837203473619977,0.4680153284438345
2019-03-04 23:00:00,0.0,0.0,0.0,7.046313333333333,63.079555,910.1300270562772,3.278809166666667,0.06294438531231525,-0.9980170361059248,-53.042964028924,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,0.8837203473619977,0.4680153284438345
2019-03-05 00:00:00,0.0,0.0,0.0,6.950299,58.654905,910.3635,2.3966061666666665,0.42030032957207886,-0.9073850522030886,-42.96069286732642,0.0,0.0,0.0,0.0,1.0,0.8916401947968874,0.45274469960737107
2019-03-05 01:00:00,0.0,0.0,0.0,6.767510166666667,57.868755,910.5274,1.4900605,0.9916483718321616,-0.12897095270882858,-31.422334402365987,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.8916401947968874,0.45274469960737107
2019-03-05 02:00:00,0.0,0.0,0.0,6.360651333333333,63.23942,910.9859878324852,1.30808835,0.7441844837043089,-0.6679741418750813,-19.24812947422686,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.8916401947968874,0.45274469960737107
2019-03-05 03:00:00,0.0,0.0,0.0,7.926083500000001,59.57823,911.2282,0.6268414166666666,0.03517994423356267,-0.9993809941777577,-6.86861413636356,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.8916401947968874,0.45274469960737107
2019-03-05 07:00:00,560.0647833333334,128.45715867815056,362.1518838318976,11.961705,54.94611999999999,911.6407833333334,2.7341531666666667,-0.42513564342579524,-0.9051296507622182,38.2405736640246,1.4463547355175483,637.9034330728257,0.8779773776031615,0.9659258262890683,-0.25881904510252063,0.8916401947968874,0.45274469960737107
2019-03-05 08:00:00,486.7453666666667,55.59415757786157,442.6754944665256,12.254913333333333,50.05515833333333,911.3336,2.2233773833333337,0.04101559612676906,-0.9991585063814278,45.61017078545847,1.2534685951609987,757.2770900365606,0.6427572853724746,0.8660254037844387,-0.4999999999999998,0.8916401947968874,0.45274469960737107
2019-03-05 09:00:00,410.9765,35.735885978000645,386.0150230289924,11.494318333333332,62.45543833333333,910.9735,5.530642333333334,0.17185944393669342,-0.9851214805950435,49.24222791053988,1.1827163630750643,810.9665310822506,0.5067736882452397,0.7071067811865476,-0.7071067811865475,0.8916401947968874,0.45274469960737107
2019-03-05 10:00:00,414.56728333333336,149.2753192567526,296.8067860900209,11.105331666666666,69.45718166666667,911.1,5.328303,-0.4850943566402673,-0.8744618145784098,48.16085789184815,1.2024336421971396,795.3616518270583,0.5212311687155317,0.49999999999999994,-0.8660254037844387,0.8916401947968874,0.45274469960737107
