datetime,GHI,DNI,DHI,Temperature,Humidity,Pressure,WindSpeed,WindDir_sin,WindDir_cos,SolarElevation,AirMass,GHI_clearsky,kt,hour_sin,hour_cos,doy_sin,doy_cos
2019-05-23 09:00:00,0.8294854772509426,0.18953939934501915,0.709345392904062,0.882685608206535,0.03206949232748994,0.6217107895172036,0.38160532973520594,0.28070690687946603,0.05087029883346645,0.9828428835179464,0.027261413483617374,0.9945847945983296,0.5976325532856066,0.8535533905932737,0.14644660940672627,0.8150418804539762,0.1117229531542565
2019-05-23 10:00:00,0.7696355327225612,0.2041002998746726,0.6089043852190903,0.8926273927321712,0.02483273884033613,0.612337239756969,0.3134709677947918,0.28430024986394903,0.04912700036051599,0.9522270266593778,0.027952472552614745,0.9661989707188944,0.5708024307557946,0.75,0.06698729810778065,0.8150418804539762,0.1117229531542565
2019-05-23 11:00:00,0.7362056042457369,0.2234315935476486,0.5521132707680712,0.9128177954530782,0.01952600400347163,0.5852257385955181,0.3791211950222836,0.3041363145102973,0.04012881994583149,0.8853581643490287,0.030365390577270914,0.8773349609583009,0.6013135044864405,0.6294095225512605,0.0170370868554659,0.8150418804539762,0.1117229531542565
2019-05-23 12:00:00,0.6579048952436355,0.20150257873359873,0.5446095398465863,0.9091778056699377,0.019287549412334206,0.5724199734356149,0.46690970593004955,0.1323352968231498,0.16182866105537497,0.8089024846421443,0.03528310557099763,0.7342667041915322,0.6420613932408624,0.5000000000000001,0.0,0.8150418804539762,0.1117229531542565
2019-05-23 13:00:00,0.48985954994685155,0.23040291859279374,0.34645385343296914,0.8967606877900882,0.018143231758258667,0.5660929273639986,0.5123978535721743,0.10374438014108593,0.19589885453160522,0.7302244495060088,0.04477215548646772,0.548193626867252,0.6403315065835531,0.37059047744873963,0.01703708685546579,0.8150418804539762,0.1117229531542565
2019-05-23 14:00:00,0.30202878422415597,0.15642134929170337,0.24334669095853184,0.8819041507355477,0.023671210879688855,0.5692594508958813,0.45246077186204664,0.15817537676091808,0.13566771784361295,0.6517916567442575,0.06520076986021689,0.33474463930913584,0.646549794352454,0.2500000000000001,0.06698729810778059,0.8150418804539762,0.1117229531542565
2019-05-23 15:00:00,0.11091722931708785,0.01780409426496029,0.12243423263201561,0.8473972961693504,0.05616234393154623,0.5740662456192833,0.34541229608981877,0.2518159040175415,0.06622367502292098,0.5750795798922584,0.1269405248788992,0.11959119349414159,0.6646103292009213,0.14644660940672644,0.14644660940672605,0.8150418804539762,0.1117229531542565
2019-05-23 16:00:00,0.007864758436072114,0.004106369466503106,0.008739151759630753,0.8168024183891732,0.06999971329453461,0.5824149592732675,0.32233952556275075,0.3528125701664589,0.02224894040344696,0.5015353244868715,0.9242123878972659,2.4627682098223322e-05,0.0,0.06698729810778076,0.24999999999999978,0.8150418804539762,0.1117229531542565
2019-05-23 17:00:00,0.0,0.0,0.0,0.8054039364418909,0.0686436332538033,0.5868696957897055,0.3119040191480581,0.38138788078961683,0.0143330599247867,0.4330227803968747,0.0,0.0,0.0,0.01703708685546579,0.37059047744873974,0.8150418804539762,0.1117229531542565
2019-05-23 18:00:00,0.0,0.0,0.0,0.7695589164966541,0.09383935162183693,0.5936241458587861,0.2570444763827669,0.36838276601956527,0.017708835541063932,0.3722021512340616,0.0,0.0,0.0,0.0,0.4999999999999999,0.8150418804539762,0.1117229531542565
